centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;direccion_coor_x;direccion_coor_y;fecha_constitución
28000984;PATRONATO CORAZON DE MARIA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;NO TIENE;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0; 
28000996;RIJUN;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;SATURNINO RIBAS JUNCO;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1960-09-09
28001009;VIRGEN DE ARANZAZU;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;COLEGIO VIRGEN DE ARANZAZU, S.L. 3687;2;Madrid-Sur;28924.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1970-06-12
28001010;AMOR DE DIOS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACIIÓN EDUCATIVA AMOR DE DIOS;2;Madrid-Sur;28924.0;7;Alcorcón;0.0;Sin distrito;430735.0;4467059.0;1969-07-14
28001022;LA INMACULADA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;MISIONERAS SECULARES DE JESUS OBRERO;2;Madrid-Sur;28924.0;7;Alcorcón;0.0;Sin distrito;431067.0;4466962.0;1972-06-15
28001034;VIRGEN DEL REMEDIO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;MADRES TRINITARIAS;2;Madrid-Sur;28924.0;7;Alcorcón;0.0;Sin distrito;430148.0;4467116.0;1973-02-22
28001046;CENTRO EDUCATIVO VILLA DE ALCORCON;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;JUAN XXIII DE ENSEÑANZA S.L.;2;Madrid-Sur;28921.0;7;Alcorcón;0.0;Sin distrito;429720.0;4466865.0;1982-03-04
28001058;NTRA.SRA.DE GUADALUPE;13;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO;NTRA.SRA.DE GUADALUPE SOC.COOP.LDA.;2;Madrid-Sur;28921.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1975-06-03
28001061;SAN ANTONIO;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;EUSEBIO SANZ PAREDES 25985;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1982-02-25
28001071;LICEO ESPAÑOL I;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;FRANCISCA RIESCO MUÑOZ;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1970-07-27
28001083;FUENSANTA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;PAULINO GARCIA ANDRES Y DOS MAS;2;Madrid-Sur;28922.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1973-03-12
28001095;CAMPRI;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;*COOP.CAMPRI (ASOC.MAGISTERIO PRIV.);2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1973-04-25
28001101;NTRA.SRA.DEL CONSUELO;13;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO;NTRA. SRA. DEL CONSUELO, S.L. 18693;2;Madrid-Sur;28922.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1982-02-11
28001137;DANIEL MARTIN;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28923.0;7;Alcorcón;0.0;Sin distrito;430417.0;4466548.0;1974-07-20
28001149;PARROCO D. VICTORIANO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28923.0;7;Alcorcón;0.0;Sin distrito;430394.0;4466314.0;1900-01-01
28001150;PRIMERO DE ABRIL;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28921.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1980-09-04
28001162;SAN JUAN BOSCO;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;VALENTINA VALLE;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1980-03-27
28001174;GALAICO;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;ANA GUTIERREZ JIMENEZ;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1984-04-12
28001186;ALTER-FIMA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;MARIA FERNANDEZ RODRIGUEZ;2;Madrid-Sur;28922.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1982-11-04
28001198;CIEPA;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;ACADEMIA ALCORCON S.A.22-5-87;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1976-10-20
28001204;N S DEL BUEN AIRE;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JUAN SANTOS CORRALES;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1973-06-18
28001216;PICCOLOS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA CRISTINA GARRIDO MARTINEZ;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1974-12-14
28001231;SAN PABLO-CEU;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;FUNDACION UNIVERSITARIA SAN PABLO CEU;4;Madrid-Oeste;28668.0;22;Boadilla del Monte;0.0;Sin distrito;424290.0;4473412.0;1976-11-02
28001241;NUESTRA SEÑORA DE FATIMA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28620.0;8;Aldea del Fresno;0.0;Sin distrito;398068.0;4464438.0;1974-11-15
28001253;E.M.;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;8;Aldea del Fresno;0.0;Sin distrito;398068.0;4464438.0; 
28001265;C.P.VIRGEN DE LA PALOMA;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;8;Aldea del Fresno;0.0;Sin distrito;398068.0;4464438.0; 
28001277;OBISPO MOSCOSO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28110.0;9;Algete;0.0;Sin distrito;457953.0;4494426.0;1975-09-03
28001289;SANTA QUITERIA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;28439.0;10;Alpedrete;0.0;Sin distrito;413796.0;4500973.0;1975-05-10
28001290;CRUZADOS DE LA ENSENANZA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;CRUZADOS DE LA ENSEÑANZA;4;Madrid-Oeste;0.0;10;Alpedrete;0.0;Sin distrito;413414.5;4501065.5;1982-02-18
28001307;JOSEFA SEGOVIA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;INSTITUC.TERESIANA ASOC.CIVIL.;4;Madrid-Oeste;0.0;10;Alpedrete;0.0;Sin distrito;413414.5;4501065.5;1985-09-13
28001319;3 DE MAYO;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28580.0;11;Ambite;0.0;Sin distrito;484434.0;4464101.0;1980-12-22
28001320;E.UNI.NIÑAS;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;0.0;11;Ambite;0.0;Sin distrito;484434.0;4464101.0; 
28001332;ROSALIA DE CASTRO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28818.0;12;Anchuelo;0.0;Sin distrito;477197.0;4479526.0;1994-03-21
28001344;E.UNI.NIÑOS;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;0.0;12;Anchuelo;0.0;Sin distrito;477197.0;4479526.0; 
28001356;ESC MIXTA DE LA RENFE;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;PATRONATO RENFE;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1974-06-19
28001368;NTRA.SRA.DE LORETO;1;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;MINISTERIO DE DEFENSA;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5; 
28001371;SAN JOSE DE CALASANZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;449000.0;4430989.0;1979-11-02
28001381;CAMINO;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA ESPERANZA VALENCIA RAMO;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1963-12-07
28001393;NTRA. SRA. DE LA FLOR DE LIS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;CARMEN GOMEZ RUIZ;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1964-05-26
28001401;SAN JAVIER;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;LAURENTINA OREJA TRIGO;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1972-04-21
28001411;SAN JOSE;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;HH. CARIDAD SAN VICENTE DE PAUL;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1964-07-22
28001423;SANTA TERESA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;INMACULADA POSSE SEGUEZ;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1972-11-22
28001435;VIRGEN DEL PUERTO;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;COLEGIO VIRGEN DEL PUERTO, S.L.;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448509.0;4430808.0;1970-07-27
28001447;NTRA. SRA. DE LOYOLA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA DEL CARMEN ALONSO GARCIA;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1964-05-26
28001459;CEPA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;CIA ESPAÑOLA PENICILINA Y ANTIBIOTICOS S;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1967-05-29
28001460;NTRA. SRA. DE LOS DOLORES;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA DOLORES MONEDERO MARTIN;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1964-05-26
28001472;SAN JUAN BOSCO;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA DEL ROCIO OTERO SANCHEZ;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1973-06-18
28001484;MERCANTIL;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;GERVASIO PACHECO DOMINGO;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1980-12-30
28001496;CERVANTES;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;LAUREANO LOPEZ AMBLAR;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1965-10-02
28001502;NIÑO JESUS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JESUSA CHUCLA SUBIZA;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1962-07-23
28001514;SAGRADA FAMILIA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA SANTO DOMINGO;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448554.0;4431962.0;1956-12-29
28001526;LOS ANGELES;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ANASTASIO GALAN GARCIA;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1970-12-09
28001538;SAN PASCUAL;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;COLEGIO SAN PASCUAL, SDAD. COOP. MADRILEÑA;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448770.0;4431182.0;1960-01-28
28001541;PAT DIOCESANO PARROQUIA S ANTONIO;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;CEP DIOCESANO;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1978-10-23
28001551;VICENTE ALEIXANDRE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448855.0;4431855.0;1900-01-01
28001563;APOSTOL SANTIAGO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;PADRES SOMASCOS;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;449686.0;4431847.0;1963-04-06
28001575;REY;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M.LUISA FDEZ.QUESADA;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1987-06-17
28001587;ARCO IRIS ABASTOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL ARCO IRIS ABASTOS, S.L.;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;449282.0;4431397.0;1968-01-30
28001599;SAN BERNARDO;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;BERNARDO SANCHEZ MORALEJA;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5;1970-06-01
28001605;LOYOLA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CONGREGACION SALESIANA;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;447999.0;4431042.0;1962-08-18
28001617;SAN ISIDRO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;449488.0;4431557.0;1974-07-20
28001629;DOMENICO SCARLATTI;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;448012.0;4431221.0;1964-10-22
28001642;PRINCIPE DE ASTURIAS;20;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;447882.0;4431228.0;1977-01-11
28001654;E.N.UNI.NIÑOS;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5; 
28001666;E.M.REAL CORTIJO DE SAN ISIDRO;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;13;Aranjuez;0.0;Sin distrito;448927.5;4431480.5; 
28001678;JORGE MANRIQUE;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28760.0;903;Tres Cantos;0.0;Sin distrito;440399.0;4493685.0;1998-06-12
28001681;NUESTRA SEÑORA DE LA MILAGROSA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28500.0;14;Arganda del Rey;0.0;Sin distrito;462127.0;4461186.0;1900-01-01
28001691;E.UNI.NIÑOS LA POVEDA;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;0.0;14;Arganda del Rey;0.0;Sin distrito;462073.0;4461592.0; 
28001708;C.P.RADIODIFUSION;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;0.0;14;Arganda del Rey;0.0;Sin distrito;462073.0;4461592.0;1990-05-07
28001711;EMISORA RADIO NACIONAL DE ESPANA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;PAT RADIODIFUSION;3;Madrid-Este;0.0;14;Arganda del Rey;0.0;Sin distrito;462073.0;4461592.0; 
28001721;C.P.;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;0.0;14;Arganda del Rey;0.0;Sin distrito;462073.0;4461592.0;1980-07-31
28001733;ESCUELA DEL PATRONATO MUNICIPAL;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;NO TIENE;3;Madrid-Este;0.0;14;Arganda del Rey;0.0;Sin distrito;462073.0;4461592.0;1982-02-18
28001745;CASTILLA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;RAFAEL FERNANDEZ MESA;3;Madrid-Este;0.0;14;Arganda del Rey;0.0;Sin distrito;462073.0;4461592.0;1970-04-20
28001757;RIAL;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;COL.RIAL S.L. 261193 B.130194;3;Madrid-Este;28500.0;14;Arganda del Rey;0.0;Sin distrito;462073.0;4461592.0;1974-02-26
28001769;EL CARRASCAL;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28500.0;14;Arganda del Rey;0.0;Sin distrito;462479.0;4460073.0;1974-06-20
28001770;SAN JUAN BAUTISTA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28500.0;14;Arganda del Rey;0.0;Sin distrito;462730.0;4460784.0;1978-07-28
28001782;EMISORA RADIO NACIONAL DE ESPANA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;PAT RADIODIFUSION;3;Madrid-Este;0.0;14;Arganda del Rey;0.0;Sin distrito;462073.0;4461592.0;1982-05-26
28001794;EL TORREON;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28939.0;15;Arroyomolinos;0.0;Sin distrito;421881.0;4457863.0;1900-01-01
28001800;E.M.REVERENDO PADRE LOBO;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;17;Batres;0.0;Sin distrito;421490.5;4451202.0; 
28001812;JUAN RAMON JIMENEZ;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;28490.0;18;Becerril de la Sierra;0.0;Sin distrito;416281.0;4507436.0;1976-07-05
28001824;BELMONTE DE TAJO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28390.0;19;Belmonte de Tajo;0.0;Sin distrito;471386.0;4442716.0;1975-09-03
28001836;E.M.;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;0.0;21;Berrueco, El;0.0;Sin distrito;452711.0;4526488.0; 
28001848;PRINCIPE DON FELIPE;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;28660.0;22;Boadilla del Monte;0.0;Sin distrito;425438.0;4473342.0;1975-09-03
28001851;VIRGEN DE EUROPA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO VIRGEN DE EUROPA, S.L.;4;Madrid-Oeste;28669.0;22;Boadilla del Monte;0.0;Sin distrito;424464.0;4475964.0;1977-02-24
28001861;TRINITY COLLEGE BOADILLA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;TRINITY COLLEGE GROUP OF SPAIN, S.L.;4;Madrid-Oeste;28660.0;22;Boadilla del Monte;0.0;Sin distrito;424290.0;4477369.0;1979-01-29
28001873;SAN SEBASTIAN;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;28413.0;23;Boalo, El;0.0;Sin distrito;422324.0;4507150.0;1976-08-28
28001885;E.G.M.;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;0.0;23;Boalo, El;0.0;Sin distrito;421631.0;4507513.0; 
28001897;E.UNI.NIÑOS;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;0.0;23;Boalo, El;0.0;Sin distrito;421631.0;4507513.0; 
28001903;E.M.;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;0.0;23;Boalo, El;0.0;Sin distrito;421631.0;4507513.0; 
28001915;COL.DE PARV.;1;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;0.0;23;Boalo, El;0.0;Sin distrito;421631.0;4507513.0; 
28001927;E.M.DE BRAOJOS;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;0.0;24;Braojos;0.0;Sin distrito;445995.0;4543318.0;1967-01-24
28001939;CARLOS RUIZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28596.0;25;Brea de Tajo;0.0;Sin distrito;490500.0;4453125.0;1994-03-21
28001940;BATALLA DE BRUNETE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28690.0;26;Brunete;0.0;Sin distrito;415045.0;4473287.0;1975-09-03
28001952;PEÑALTA;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28730.0;27;Buitrago del Lozoya;0.0;Sin distrito;446417.0;4538003.0;1977-05-09
28001964;SANTA MARIA DEL CASTILLO;45;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;CAJA DE MADRID;1;Madrid-Norte;28730.0;27;Buitrago del Lozoya;0.0;Sin distrito;446623.0;4538295.0;1975-12-09
28001976;GSD INTERNATIONAL SCHOOL BUITRAGO;73;CPR PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PRIVADO;GREDOS SAN DIEGO SOCIEDAD COOPERATIVA MADRILEÑA;1;Madrid-Norte;28730.0;27;Buitrago del Lozoya;0.0;Sin distrito;446290.0;4537673.0;1975-12-09
28001988;C.P.VIRGEN DEL MAR;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD AUTONOMA (EX.P.MENORES);1;Madrid-Norte;0.0;27;Buitrago del Lozoya;0.0;Sin distrito;446623.0;4538295.0; 
28001991;MONTELINDO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28720.0;28;Bustarviejo;0.0;Sin distrito;440782.0;4523528.0;1900-01-01
